28.01.2022 00:00:00.006 [scheduling-1] DEBUG  r.s.d.a.LoggingAspect - NotificationService.sendBirthdayEvent: []
28.01.2022 00:02:42.868 [http-nio-8086-exec-2] DEBUG  r.s.d.a.LoggingAspect - UserRepository.findByEmail: [javaprogroup19@gmail.com]
28.01.2022 00:02:42.874 [http-nio-8086-exec-2] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername has returned org.springframework.security.core.userdetails.User [Username=javaprogroup19@gmail.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, credentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[developers:read]]
28.01.2022 00:02:42.876 [http-nio-8086-exec-2] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername: [javaprogroup19@gmail.com]
28.01.2022 00:02:42.876 [http-nio-8086-exec-2] DEBUG  r.s.d.a.LoggingAspect - UserRepository.findByEmail: [javaprogroup19@gmail.com]
28.01.2022 00:02:42.880 [http-nio-8086-exec-2] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername has returned org.springframework.security.core.userdetails.User [Username=javaprogroup19@gmail.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, credentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[developers:read]]
28.01.2022 00:02:42.882 [http-nio-8086-exec-2] INFO   r.s.d.a.LoggingAspect - AccountControllerImpl.getAccountNotifications: []
28.01.2022 00:02:42.882 [http-nio-8086-exec-2] DEBUG  r.s.d.a.LoggingAspect - AccountService.getAccountNotifications: []
28.01.2022 00:02:42.882 [http-nio-8086-exec-2] DEBUG  r.s.d.a.LoggingAspect - PersonRepository.findByEmail: [javaprogroup19@gmail.com]
28.01.2022 00:02:42.888 [http-nio-8086-exec-2] DEBUG  r.s.d.a.LoggingAspect - AccountNotificationRepository.findByAuthorId: [Person(registrationDate=2020-05-25T01:35:43.149+03:00[Europe/Moscow], phone=89516008024, photo=https://pbs.twimg.com/media/BNN-z84CYAIM7uJ.jpg, description=I'm just a poor boy, city=ru.skillbox.diplom.model.City@d3fd6c1, country=ru.skillbox.diplom.model.Country@670b2fe5, confirmationCode=null, isApproved=true, permission=ALL, lastOnlineTime=2021-09-24T23:35:00.100+03:00[Europe/Moscow], isBlocked=false, accountNotifications=ru.skillbox.diplom.model.AccountNotifications@6018baf1)]
28.01.2022 00:02:42.891 [http-nio-8086-exec-2] DEBUG  r.s.d.a.LoggingAspect - AccountService.getAccountNotifications has returned CommonResponse(error=null, timestamp=1643317362, data=[AccountNotificationsDto(notificationType=POST_COMMENT, enable=true), AccountNotificationsDto(notificationType=COMMENT_COMMENT, enable=true), AccountNotificationsDto(notificationType=FRIEND_REQUEST, enable=true), AccountNotificationsDto(notificationType=MESSAGE, enable=true), AccountNotificationsDto(notificationType=FRIEND_BIRTHDAY, enable=true), AccountNotificationsDto(notificationType=NEW_POST, enable=true)])
28.01.2022 00:05:28.045 [http-nio-8086-exec-6] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername: [javaprogroup19@gmail.com]
28.01.2022 00:05:28.045 [http-nio-8086-exec-6] DEBUG  r.s.d.a.LoggingAspect - UserRepository.findByEmail: [javaprogroup19@gmail.com]
28.01.2022 00:05:28.053 [http-nio-8086-exec-6] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername has returned org.springframework.security.core.userdetails.User [Username=javaprogroup19@gmail.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, credentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[developers:read]]
28.01.2022 00:05:28.055 [http-nio-8086-exec-6] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername: [javaprogroup19@gmail.com]
28.01.2022 00:05:28.055 [http-nio-8086-exec-6] DEBUG  r.s.d.a.LoggingAspect - UserRepository.findByEmail: [javaprogroup19@gmail.com]
28.01.2022 00:05:28.059 [http-nio-8086-exec-6] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername has returned org.springframework.security.core.userdetails.User [Username=javaprogroup19@gmail.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, credentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[developers:read]]
28.01.2022 00:05:46.903 [http-nio-8086-exec-7] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername: [javaprogroup19@gmail.com]
28.01.2022 00:05:46.903 [http-nio-8086-exec-7] DEBUG  r.s.d.a.LoggingAspect - UserRepository.findByEmail: [javaprogroup19@gmail.com]
28.01.2022 00:05:46.911 [http-nio-8086-exec-7] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername has returned org.springframework.security.core.userdetails.User [Username=javaprogroup19@gmail.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, credentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[developers:read]]
28.01.2022 00:05:46.914 [http-nio-8086-exec-7] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername: [javaprogroup19@gmail.com]
28.01.2022 00:05:46.914 [http-nio-8086-exec-7] DEBUG  r.s.d.a.LoggingAspect - UserRepository.findByEmail: [javaprogroup19@gmail.com]
28.01.2022 00:05:46.918 [http-nio-8086-exec-7] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername has returned org.springframework.security.core.userdetails.User [Username=javaprogroup19@gmail.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, credentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[developers:read]]
28.01.2022 00:05:46.919 [http-nio-8086-exec-7] INFO   r.s.d.a.LoggingAspect - AccountControllerImpl.putAccountNotifications: [AccountNotificationsBody(notificationType=COMMENT_COMMENT, enable=true)]
28.01.2022 00:05:46.919 [http-nio-8086-exec-7] DEBUG  r.s.d.a.LoggingAspect - AccountService.putAccountNotifications: [AccountNotificationsBody(notificationType=COMMENT_COMMENT, enable=true)]
28.01.2022 00:05:46.919 [http-nio-8086-exec-7] DEBUG  r.s.d.a.LoggingAspect - PersonRepository.findByEmail: [javaprogroup19@gmail.com]
28.01.2022 00:05:46.925 [http-nio-8086-exec-7] DEBUG  r.s.d.a.LoggingAspect - AccountNotificationRepository.findByAuthorId: [Person(registrationDate=2020-05-25T01:35:43.149+03:00[Europe/Moscow], phone=89516008024, photo=https://pbs.twimg.com/media/BNN-z84CYAIM7uJ.jpg, description=I'm just a poor boy, city=ru.skillbox.diplom.model.City@765c10af, country=ru.skillbox.diplom.model.Country@5a4213ed, confirmationCode=null, isApproved=true, permission=ALL, lastOnlineTime=2021-09-24T23:35:00.100+03:00[Europe/Moscow], isBlocked=false, accountNotifications=ru.skillbox.diplom.model.AccountNotifications@6600e9d5)]
28.01.2022 00:05:46.952 [http-nio-8086-exec-7] DEBUG  r.s.d.a.LoggingAspect - AccountService.putAccountNotifications has returned CommonResponse(error=null, timestamp=1643317546, data=[AccountNotificationsDto(notificationType=POST_COMMENT, enable=true), AccountNotificationsDto(notificationType=COMMENT_COMMENT, enable=true), AccountNotificationsDto(notificationType=FRIEND_REQUEST, enable=true), AccountNotificationsDto(notificationType=MESSAGE, enable=true), AccountNotificationsDto(notificationType=FRIEND_BIRTHDAY, enable=true), AccountNotificationsDto(notificationType=NEW_POST, enable=true)])
28.01.2022 00:06:02.978 [http-nio-8086-exec-8] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername: [javaprogroup19@gmail.com]
28.01.2022 00:06:02.978 [http-nio-8086-exec-8] DEBUG  r.s.d.a.LoggingAspect - UserRepository.findByEmail: [javaprogroup19@gmail.com]
28.01.2022 00:06:02.985 [http-nio-8086-exec-8] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername has returned org.springframework.security.core.userdetails.User [Username=javaprogroup19@gmail.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, credentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[developers:read]]
28.01.2022 00:06:02.987 [http-nio-8086-exec-8] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername: [javaprogroup19@gmail.com]
28.01.2022 00:06:02.987 [http-nio-8086-exec-8] DEBUG  r.s.d.a.LoggingAspect - UserRepository.findByEmail: [javaprogroup19@gmail.com]
28.01.2022 00:06:02.992 [http-nio-8086-exec-8] DEBUG  r.s.d.a.LoggingAspect - UserDetailsServiceImpl.loadUserByUsername has returned org.springframework.security.core.userdetails.User [Username=javaprogroup19@gmail.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, credentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[developers:read]]
28.01.2022 00:06:02.992 [http-nio-8086-exec-8] INFO   r.s.d.a.LoggingAspect - AccountControllerImpl.putAccountNotifications: [AccountNotificationsBody(notificationType=COMMENT_COMMENT, enable=false)]
28.01.2022 00:06:02.992 [http-nio-8086-exec-8] DEBUG  r.s.d.a.LoggingAspect - AccountService.putAccountNotifications: [AccountNotificationsBody(notificationType=COMMENT_COMMENT, enable=false)]
28.01.2022 00:06:02.992 [http-nio-8086-exec-8] DEBUG  r.s.d.a.LoggingAspect - PersonRepository.findByEmail: [javaprogroup19@gmail.com]
28.01.2022 00:06:02.998 [http-nio-8086-exec-8] DEBUG  r.s.d.a.LoggingAspect - AccountNotificationRepository.findByAuthorId: [Person(registrationDate=2020-05-25T01:35:43.149+03:00[Europe/Moscow], phone=89516008024, photo=https://pbs.twimg.com/media/BNN-z84CYAIM7uJ.jpg, description=I'm just a poor boy, city=ru.skillbox.diplom.model.City@35bbd7c2, country=ru.skillbox.diplom.model.Country@6e166f71, confirmationCode=null, isApproved=true, permission=ALL, lastOnlineTime=2021-09-24T23:35:00.100+03:00[Europe/Moscow], isBlocked=false, accountNotifications=ru.skillbox.diplom.model.AccountNotifications@24a39a63)]
28.01.2022 00:06:03.027 [http-nio-8086-exec-8] DEBUG  r.s.d.a.LoggingAspect - AccountService.putAccountNotifications has returned CommonResponse(error=null, timestamp=1643317563, data=[AccountNotificationsDto(notificationType=POST_COMMENT, enable=true), AccountNotificationsDto(notificationType=COMMENT_COMMENT, enable=false), AccountNotificationsDto(notificationType=FRIEND_REQUEST, enable=true), AccountNotificationsDto(notificationType=MESSAGE, enable=true), AccountNotificationsDto(notificationType=FRIEND_BIRTHDAY, enable=true), AccountNotificationsDto(notificationType=NEW_POST, enable=true)])
